cod_mun,municipio,ccaa,provincia,d_previo,pob,d_actual,variacion
24174,Urdiales del Páramo,Castilla y León,León,38.88,409,38.88,35.2
48089,Urduliz,País Vasco,Bizkaia,39.93,4465,39.93,75.9
48074,Urduña/Orduña,País Vasco,Bizkaia,42.48,3231,42.48,99.00000000000001
01054,Urkabustaiz,País Vasco,Araba/Álava,43.21,1072,43.21,68.2
20072,Urnieta,País Vasco,Gipuzkoa,33.58,4932,33.58,36.300000000000004
47177,Urones de Castroponce,Castilla y León,Valladolid,54.25,94,54.25,40.7
31241,Urraul Alto,Navarra,Navarra,52.34,128,52.34,34.1
31242,Urraul Bajo,Navarra,Navarra,40.42,279,40.42,107.80000000000001
44237,Urrea de Gaén,Aragón,Teruel,47.48,357,47.48,11
50269,Urrea de Jalón,Aragón,Zaragoza,45.95,263,45.95,72.60000000000001
20077,Urretxu,País Vasco,Gipuzkoa,41.73,5326,41.73,17.6
50270,Urriés,Aragón,Zaragoza,34.88,43,34.88,59.400000000000006
31244,Urroz,Navarra,Navarra,23.94,142,23.94,105.60000000000001
31243,Urroz-Villa,Navarra,Navarra,39.48,309,39.48,70.4
04096,Urrácal,Andalucía,Almería,47.81,266,47.81,50.6
47178,Urueña,Castilla y León,Valladolid,52.27,176,52.27,34.1
40210,Urueñas,Castilla y León,Segovia,61.95,92,61.95,24.200000000000003
26160,Uruñuela,La Rioja,La Rioja,47.64,740,47.64,46.2
31245,Urzainqui/Urzainki,Navarra,Navarra,52.85,70,52.85,35.2
17206,Urús,Cataluña,Girona,33.52,174,33.52,71.5
06136,Usagre,Extremadura,Badajoz,33.58,1465,33.58,96.80000000000001
48916,Usansolo,País Vasco,Bizkaia,38.44,3614,38.44,22
50271,Used,Aragón,Zaragoza,44.35,236,44.35,95.7
12122,Les Useras/Useres,Comunidad Valenciana,Castellón/Castelló,0,761,0,84.7
20073,Usurbil,País Vasco,Gipuzkoa,41.53,4955,41.53,47.300000000000004
19296,Utande,Castilla-La Mancha,Guadalajara,70,30,70,31.900000000000002
50272,Utebo,Aragón,Zaragoza,35.09,13677,35.09,24.200000000000003
31246,Uterga,Navarra,Navarra,52.44,143,52.44,9.9
46249,Utiel,Comunidad Valenciana,Valencia/València,41.87,9032,41.87,4.4
41095,Utrera,Andalucía,Sevilla,33.44,41398,33.44,9.9
44238,Utrillas,Aragón,Teruel,36.29,2266,36.29,23.1
31247,Uztárroz/Uztarroze,Navarra,Navarra,0,127,0,100.10000000000001
16219,Uña,Castilla-La Mancha,Cuenca,60,90,60,5.5
49225,Uña de Quintana,Castilla y León,Zamora,47.7,108,47.7,34.1
08291,Vacarisses,Cataluña,Barcelona,29.84,5744,29.84,50.6
42190,Vadillo,Castilla y León,Soria,55.95,84,55.95,66
49226,Vadillo de la Guareña,Castilla y León,Zamora,0,227,0,106.7
05251,Vadillo de la Sierra,Castilla y León,Ávila,39.21,51,39.21,68.2
09400,Vadocondes,Castilla y León,Burgos,50.83,298,50.83,51.7
24185,Val de San Lorenzo,Castilla y León,León,43.98,431,43.98,107.80000000000001
50274,Val de San Martín,Aragón,Zaragoza,30.5,59,30.5,3.3000000000000003
39095,Val de San Vicente,Cantabria,Cantabria,41.01,2280,41.01,51.7
15088,Val do Dubra,Galicia,A Coruña,37.49,3222,37.49,18.700000000000003
44239,Valacloche,Aragón,Teruel,64.28,28,64.28,28.6
44240,Valbona,Aragón,Teruel,41.4,155,41.4,59.400000000000006
47179,Valbuena de Duero,Castilla y León,Valladolid,46.29,323,46.29,63.800000000000004
34186,Valbuena de Pisuerga,Castilla y León,Palencia,48.97,49,48.97,46.2
49227,Valcabado,Castilla y León,Zamora,33.13,329,33.13,80.30000000000001
28155,Valdaracete,Madrid,Madrid,40.83,522,40.83,90.2
19297,Valdarachas,Castilla-La Mancha,Guadalajara,48.83,43,48.83,73.7
10196,Valdastillas,Extremadura,Cáceres,0,285,0,94.60000000000001
34192,Valde-Ucieza,Castilla y León,Palencia,64,72,64,28.6
44241,Valdealgorfa,Aragón,Teruel,38.04,476,38.04,22
09403,Valdeande,Castilla y León,Burgos,52.74,90,52.74,46.2
47180,Valdearcos de la Vega,Castilla y León,Valladolid,56,50,56,69.30000000000001
19298,Valdearenas,Castilla-La Mancha,Guadalajara,65.51,58,65.51,88
19299,Valdeavellano,Castilla-La Mancha,Guadalajara,60.67,89,60.67,6.6000000000000005
42191,Valdeavellano de Tera,Castilla y León,Soria,37.5,191,37.5,49.50000000000001
28156,Valdeavero,Madrid,Madrid,41.66,1217,41.66,51.7
19300,Valdeaveruelo,Castilla-La Mancha,Guadalajara,43.32,954,43.32,31.900000000000002
06137,Valdecaballeros,Extremadura,Badajoz,42.87,910,42.87,73.7
37330,Valdecarros,Castilla y León,Salamanca,49.29,284,49.29,61.60000000000001
05252,Valdecasa,Castilla y León,Ávila,39.21,51,39.21,6.6000000000000005
10197,Valdecañas de Tajo,Extremadura,Cáceres,45.05,91,45.05,77
19301,Valdeconcha,Castilla-La Mancha,Guadalajara,41.02,38,41.02,63.800000000000004
44243,Valdecuenca,Aragón,Teruel,36.36,20,36.36,100.10000000000001
49228,Valdefinjas,Castilla y León,Zamora,54.38,57,54.38,55.00000000000001
24175,Valdefresno,Castilla y León,León,41.68,1906,41.68,7.700000000000001
10198,Valdefuentes,Extremadura,Cáceres,54.09,986,54.09,80.30000000000001
37331,Valdefuentes de Sangusín,Castilla y León,Salamanca,34.85,175,34.85,78.10000000000001
24176,Valdefuentes del Páramo,Castilla y León,León,58.74,286,58.74,27.500000000000004
02075,Valdeganga,Castilla-La Mancha,Albacete,46.43,1650,46.43,92.4
42192,Valdegeña,Castilla y León,Soria,0,37,0,12.100000000000001
01055,Valdegovía/Gaubea,País Vasco,Araba/Álava,38.17,898,38.17,83.60000000000001
19302,Valdegrudas,Castilla-La Mancha,Guadalajara,57.14,49,57.14,85.80000000000001
37332,Valdehijaderos,Castilla y León,Salamanca,42.02,69,42.02,7.700000000000001
50273,Valdehorna,Aragón,Zaragoza,40,30,40,33
10199,Valdehúncar,Extremadura,Cáceres,35.54,165,35.54,24.200000000000003
06901,Valdelacalzada,Extremadura,Badajoz,35.8,2131,35.8,13.200000000000001
37333,Valdelacasa,Castilla y León,Salamanca,35.39,178,35.39,93.50000000000001
10200,Valdelacasa de Tajo,Extremadura,Cáceres,46.6,337,46.6,3.3000000000000003
37334,Valdelageve,Castilla y León,Salamanca,30.64,62,30.64,55.00000000000001
42193,Valdelagua del Cerro,Castilla y León,Soria,40,10,40,100.10000000000001
28157,Valdelaguna,Madrid,Madrid,42.65,775,42.65,60.50000000000001
21071,Valdelarco,Andalucía,Huelva,37.74,204,37.74,6.6000000000000005
19303,Valdelcubo,Castilla-La Mancha,Guadalajara,67.5,40,67.5,72.60000000000001
44244,Valdelinares,Aragón,Teruel,37.68,69,37.68,78.10000000000001
37335,Valdelosa,Castilla y León,Salamanca,43.52,362,43.52,102.30000000000001
44245,Valdeltormo,Aragón,Teruel,41.2,233,41.2,6.6000000000000005
24177,Valdelugueros,Castilla y León,León,39.64,449,39.64,72.60000000000001
26161,Valdemadera,La Rioja,La Rioja,100,12,100,6.6000000000000005
42194,Valdemaluque,Castilla y León,Soria,50.79,125,50.79,23.1
28158,Valdemanco,Madrid,Madrid,45.99,766,45.99,5.5
13086,Valdemanco del Esteras,Castilla-La Mancha,Ciudad Real,45.63,149,45.63,9.9
28159,Valdemaqueda,Madrid,Madrid,48.84,645,48.84,77
16224,Valdemeca,Castilla-La Mancha,Cuenca,52.56,77,52.56,80.30000000000001
37336,Valdemierque,Castilla y León,Salamanca,49.05,53,49.05,19.8
24178,Valdemora,Castilla y León,León,49.05,49,49.05,50.6
10201,Valdemorales,Extremadura,Cáceres,42.02,188,42.02,57.2
28160,Valdemorillo,Madrid,Madrid,42.31,9952,42.31,4.4
16225,Valdemorillo de la Sierra,Castilla-La Mancha,Cuenca,56,50,56,47.300000000000004
28161,Valdemoro,Madrid,Madrid,40.19,58255,40.19,17.6
16227,Valdemoro-Sierra,Castilla-La Mancha,Cuenca,0,104,0,13.200000000000001
42195,Valdenebro,Castilla y León,Soria,41.55,75,41.55,3.3000000000000003
47181,Valdenebro de los Valles,Castilla y León,Valladolid,53.59,153,53.59,40.7
19304,Valdenuño Fernández,Castilla-La Mancha,Guadalajara,47.61,273,47.61,85.80000000000001
10202,Valdeobispo,Extremadura,Cáceres,47.54,549,47.54,16.5
39092,Valdeolea,Cantabria,Cantabria,44.1,777,44.1,23.1
16228,Valdeolivas,Castilla-La Mancha,Cuenca,50.27,178,50.27,24.200000000000003
34189,Valdeolmillos,Castilla y León,Palencia,48.14,54,48.14,9.9
28162,Valdeolmos-Alalpardo,Madrid,Madrid,46.1,3106,46.1,67.10000000000001
13087,Valdepeñas,Castilla-La Mancha,Ciudad Real,33.88,23409,33.88,57.2
23093,Valdepeñas de Jaén,Andalucía,Jaén,34.9,2979,34.9,33
19305,Valdepeñas de la Sierra,Castilla-La Mancha,Guadalajara,0,135,0,8.8
24179,Valdepiélago,Castilla y León,León,43.47,276,43.47,72.60000000000001
28163,Valdepiélagos,Madrid,Madrid,48.73,468,48.73,94.60000000000001
24180,Valdepolo,Castilla y León,León,41.94,1065,41.94,57.2
42196,Valdeprado,Castilla y León,Soria,12.5,8,12.5,104.50000000000001
39093,Valdeprado del Río,Cantabria,Cantabria,48.95,287,48.95,74.80000000000001
40211,Valdeprados,Castilla y León,Segovia,56.36,54,56.36,44
24181,Valderas,Castilla y León,León,40.09,1302,40.09,77
19306,Valderrebollo,Castilla-La Mancha,Guadalajara,65.21,23,65.21,70.4
39094,Valderredible,Cantabria,Cantabria,44.86,809,44.86,16.5
24182,Valderrey,Castilla y León,León,40.94,380,40.94,33
44246,Valderrobres,Aragón,Teruel,34.27,1608,34.27,108.9
42197,Valderrodilla,Castilla y León,Soria,52.45,61,52.45,99.00000000000001
37337,Valderrodrigo,Castilla y León,Salamanca,51.61,124,51.61,44
18914,Valderrubio,Andalucía,Granada,40.75,1697,40.75,97.9
24183,Valderrueda,Castilla y León,León,37.33,741,37.33,57.2
34190,Valderrábano,Castilla y León,Palencia,43.47,46,43.47,73.7
24184,Valdesamario,Castilla y León,León,49.07,163,49.07,92.4
49229,Valdescorriel,Castilla y León,Zamora,0,112,0,100.10000000000001
19307,Valdesotos,Castilla-La Mancha,Guadalajara,53.33,30,53.33,44
47182,Valdestillas,Castilla y León,Valladolid,37.79,1334,37.79,9.9
06138,Valdetorres,Extremadura,Badajoz,31.99,992,31.99,63.800000000000004
28164,Valdetorres de Jarama,Madrid,Madrid,42.65,3624,42.65,80.30000000000001
16902,Valdetórtola,Castilla-La Mancha,Cuenca,49.57,119,49.57,75.9
40212,Valdevacas de Montejo,Castilla y León,Segovia,44.44,27,44.44,44
40213,Valdevacas y Guijar,Castilla y León,Segovia,45.94,74,45.94,42.900000000000006
45179,Valdeverdeja,Castilla-La Mancha,Toledo,44.6,474,44.6,75.9
24187,Valdevimbre,Castilla y León,León,38.37,795,38.37,96.80000000000001
09405,Valdezate,Castilla y León,Burgos,56.14,114,56.14,75.9
28165,Valdilecha,Madrid,Madrid,41.98,2006,41.98,23.1
09406,Valdorros,Castilla y León,Burgos,41.95,284,41.95,42.900000000000006
15087,Valdoviño,Galicia,A Coruña,37.97,5954,37.97,20.900000000000002
37338,Valdunciel,Castilla y León,Salamanca,59.13,93,59.13,103.4
47183,Valdunquillo,Castilla y León,Valladolid,46.78,109,46.78,69.30000000000001
39091,Valdáliga,Cantabria,Cantabria,44.73,1839,44.73,41.800000000000004
33034,Valdés,Asturias,Asturias,38.16,9436,38.16,38.5
10203,Valencia de Alcántara,Extremadura,Cáceres,35.23,4321,35.23,64.9
24188,Valencia de Don Juan,Castilla y León,León,42.44,3707,42.44,11
06139,Valencia de las Torres,Extremadura,Badajoz,49.88,437,49.88,47.300000000000004
06140,Valencia del Mombuey,Extremadura,Badajoz,47.27,576,47.27,38.5
06141,Valencia del Ventoso,Extremadura,Badajoz,34.92,1656,34.92,64.9
41096,Valencina de la Concepción,Andalucía,Sevilla,43.62,6573,43.62,52.800000000000004
14063,Valenzuela,Andalucía,Córdoba,43.24,925,43.24,71.5
13088,Valenzuela de Calatrava,Castilla-La Mancha,Ciudad Real,41.08,555,41.08,13.200000000000001
37339,Valero,Castilla y León,Salamanca,52.43,267,52.43,22
22242,Valfarta,Aragón,Huesca,46,50,46,53.900000000000006
19308,Valfermoso de Tajuña,Castilla-La Mancha,Guadalajara,64.06,64,64.06,50.6
36056,Valga,Galicia,Pontevedra,40.02,4834,40.02,36.300000000000004
26162,Valgañón,La Rioja,La Rioja,63.02,118,63.02,23.1
19309,Valhermoso,Castilla-La Mancha,Guadalajara,23.52,17,23.52,2.2
16231,Valhermoso de la Fuente,Castilla-La Mancha,Cuenca,50,43,50,31.900000000000002
44247,Valjunquera,Aragón,Teruel,40.07,277,40.07,20.900000000000002
12124,Vall d'Alba,Comunidad Valenciana,Castellón/Castelló,45.55,1967,45.55,91.30000000000001
12125,Vall de Almonacid,Comunidad Valenciana,Castellón/Castelló,54.91,244,54.91,6.6000000000000005
25901,Vall de Cardós,Cataluña,Lleida,0,309,0,72.60000000000001
03136,Vall de Gallinera,Comunidad Valenciana,Alicante/Alacant,48.69,409,48.69,90.2
17209,Vall-llobrega,Cataluña,Girona,32.63,695,32.63,8.8
46251,Vallada,Comunidad Valenciana,Valencia/València,49.57,2437,49.57,102.30000000000001
47186,Valladolid,Castilla y León,Valladolid,46.35,240390,46.35,49.50000000000001
46252,Vallanca,Comunidad Valenciana,Valencia/València,45.68,115,45.68,35.2
09408,Vallarta de Bureba,Castilla y León,Burgos,51.21,40,51.21,29.700000000000003
12123,Vallat,Comunidad Valenciana,Castellón/Castelló,60.29,67,60.29,17.6
08292,Vallbona d'Anoia,Cataluña,Barcelona,38.58,1076,38.58,66
25238,Vallbona de les Monges,Cataluña,Lleida,42.48,192,42.48,96.80000000000001
08293,Vallcebre,Cataluña,Barcelona,38.68,243,38.68,95.7
43158,Vallclara,Cataluña,Tarragona,39.74,78,39.74,94.60000000000001
07063,Valldemossa,Baleares,Illes Balears,44.3,1444,44.3,97.9
38049,Valle Gran Rey,Canarias,Santa Cruz de Tenerife,19.68,2781,19.68,91.30000000000001
29093,Valle de Abdalajís,Andalucía,Málaga,39.47,2085,39.47,39.6
24036,Candín,Castilla y León,León,35.18,270,35.18,72.60000000000001
22243,Valle de Bardají,Aragón,Huesca,32.55,43,32.55,83.60000000000001
34196,Valle de Cerrato,Castilla y León,Palencia,56.79,81,56.79,83.60000000000001
31086,Valle de Egüés/Eguesibar,Navarra,Navarra,37.56,14588,37.56,100.10000000000001
22901,Valle de Hecho,Aragón,Huesca,35.22,700,35.22,40.7
22244,Valle de Lierp,Aragón,Huesca,27.08,47,27.08,96.80000000000001
09908,Valle de Losa,Castilla y León,Burgos,41.09,437,41.09,48.400000000000006
09409,Valle de Manzanedo,Castilla y León,Burgos,46.36,107,46.36,47.300000000000004
06147,Valle de Matamoros,Extremadura,Badajoz,44.02,293,44.02,5.5
09410,Valle de Mena,Castilla y León,Burgos,36.74,3218,36.74,58.300000000000004
09411,Valle de Oca,Castilla y León,Burgos,35.13,148,35.13,92.4
31194,Valle de Ollo/Ollaran,Navarra,Navarra,38.13,373,38.13,18.700000000000003
06148,Valle de Santa Ana,Extremadura,Badajoz,32.89,916,32.89,9.9
09902,Valle de Santibáñez,Castilla y León,Burgos,46.91,435,46.91,45.1
09905,Valle de Sedano,Castilla y León,Burgos,42.97,365,42.97,25.3
40218,Valle de Tabladillo,Castilla y León,Segovia,46.37,69,46.37,34.1
09412,Valle de Tobalina,Castilla y León,Burgos,39.2,724,39.2,85.80000000000001
48080,Valle de Trápaga-Trapagaran,País Vasco,Bizkaia,40.01,9823,40.01,48.400000000000006
09413,Valle de Valdebezana,Castilla y León,Burgos,38.51,401,38.51,92.4
09414,Valle de Valdelaguna,Castilla y León,Burgos,54.97,171,54.97,48.400000000000006
09415,Valle de Valdelucio,Castilla y León,Burgos,47.55,283,47.55,48.400000000000006
39101,Valle de Villaverde,Cantabria,Cantabria,43.57,215,43.57,3.3000000000000003
31260,Valle de Yerri/Deierri,Navarra,Navarra,34.49,1290,34.49,3.3000000000000003
09416,Valle de Zamanzas,Castilla y León,Burgos,41.46,40,41.46,59.400000000000006
06146,Valle de la Serena,Extremadura,Badajoz,39.32,982,39.32,110.00000000000001
09904,Valle de las Navas,Castilla y León,Burgos,48.14,484,48.14,40.7
34902,Valle del Retortillo,Castilla y León,Palencia,43.93,128,43.93,38.5
18907,Valle del Zalabí,Andalucía,Granada,40.12,1722,40.12,12.100000000000001
24191,Vallecillo,Castilla y León,León,37.93,87,37.93,22
38050,Vallehermoso,Canarias,Santa Cruz de Tenerife,21.26,2349,21.26,62.7
09417,Vallejera,Castilla y León,Burgos,50,38,50,110.00000000000001
37343,Vallejera de Riofrío,Castilla y León,Salamanca,46.87,64,46.87,69.30000000000001
40219,Vallelado,Castilla y León,Segovia,46.52,546,46.52,38.5
40220,Valleruela de Pedraza,Castilla y León,Segovia,0,62,0,50.6
40221,Valleruela de Sepúlveda,Castilla y León,Segovia,0,49,0,85.80000000000001
09418,Valles de Palenzuela,Castilla y León,Burgos,56.52,69,56.52,62.7
49230,Vallesa de la Guareña,Castilla y León,Zamora,59.09,66,59.09,42.900000000000006
35032,Valleseco,Canarias,Las Palmas,36.21,3308,36.21,56.1
25240,Vallfogona de Balaguer,Cataluña,Lleida,31.6,1413,31.6,37.400000000000006
17170,Vallfogona de Ripollès,Cataluña,Girona,42.48,191,42.48,61.60000000000001
43159,Vallfogona de Riucorb,Cataluña,Tarragona,51.16,86,51.16,52.800000000000004
08294,Vallgorguina,Cataluña,Barcelona,29.25,2338,29.25,102.30000000000001
12127,Vallibona,Comunidad Valenciana,Castellón/Castelló,54.09,61,54.09,55.00000000000001
08295,Vallirana,Cataluña,Barcelona,29.8,12133,29.8,17.6
43160,Vallmoll,Cataluña,Tarragona,31.94,1411,31.94,100.10000000000001
08296,Vallromanes,Cataluña,Barcelona,30.65,2053,30.65,49.50000000000001
43161,Valls,Cataluña,Tarragona,31.63,17139,31.63,83.60000000000001
09419,Valluércanes,Castilla y León,Burgos,53.33,59,53.33,82.5
46253,Vallés,Comunidad Valenciana,Valencia/València,51.26,118,51.26,5.5
50275,Valmadrid,Aragón,Zaragoza,48.11,106,48.11,69.30000000000001
09407,Valmala,Castilla y León,Burgos,58.33,24,58.33,97.9
45180,Valmojado,Castilla-La Mancha,Toledo,42.65,3147,42.65,48.400000000000006
47184,Valoria la Buena,Castilla y León,Valladolid,49.05,582,49.05,106.7
50276,Valpalmas,Aragón,Zaragoza,45.16,114,45.16,79.2
37340,Valsalabroso,Castilla y León,Salamanca,43.85,114,43.85,72.60000000000001
16234,Valsalobre,Castilla-La Mancha,Cuenca,35,20,35,51.7
40214,Valseca,Castilla y León,Segovia,55.36,176,55.36,84.7
14064,Valsequillo,Andalucía,Córdoba,48.56,313,48.56,62.7
35031,Valsequillo de Gran Canaria,Canarias,Las Palmas,32.89,7925,32.89,101.2
19310,Valtablado del Río,Castilla-La Mancha,Guadalajara,12.5,8,12.5,46.2
42198,Valtajeros,Castilla y León,Soria,23.52,17,23.52,95.7
40215,Valtiendas,Castilla y León,Segovia,61.11,71,61.11,80.30000000000001
31249,Valtierra,Navarra,Navarra,49.05,1738,49.05,3.3000000000000003
50277,Valtorres,Aragón,Zaragoza,51.66,58,51.66,17.6
38048,Valverde,Canarias,Santa Cruz de Tenerife,26.65,4050,26.65,56.1
28166,Valverde de Alcalá,Madrid,Madrid,52.48,402,52.48,23.1
06142,Valverde de Burguillos,Extremadura,Badajoz,42.79,243,42.79,25.3
47185,Valverde de Campos,Castilla y León,Valladolid,64.55,79,64.55,56.1
16236,Valverde de Júcar,Castilla-La Mancha,Cuenca,44.63,855,44.63,14.3
06143,Valverde de Leganés,Extremadura,Badajoz,34.2,3463,34.2,77
06144,Valverde de Llerena,Extremadura,Badajoz,43.23,488,43.23,72.60000000000001
06145,Valverde de Mérida,Extremadura,Badajoz,43.63,879,43.63,30.800000000000004
37341,Valverde de Valdelacasa,Castilla y León,Salamanca,43.75,46,43.75,40.7
10204,Valverde de la Vera,Extremadura,Cáceres,46.71,387,46.71,106.7
24189,Valverde de la Virgen,Castilla y León,León,34.35,6240,34.35,75.9
19311,Valverde de los Arroyos,Castilla-La Mancha,Guadalajara,57.83,83,57.83,31.900000000000002
21072,Valverde del Camino,Andalucía,Huelva,34.24,10149,34.24,103.4
10205,Valverde del Fresno,Extremadura,Cáceres,32.68,1900,32.68,24.200000000000003
40216,Valverde del Majano,Castilla y León,Segovia,43.24,826,43.24,23.1
24190,Valverde-Enrique,Castilla y León,León,0,141,0,102.30000000000001
16237,Valverdejo,Castilla-La Mancha,Cuenca,56.84,95,56.84,68.2
37342,Valverdón,Castilla y León,Salamanca,50.64,231,50.64,44
46250,Valencia,Comunidad Valenciana,Valencia/València,47.45,577965,47.45,7.700000000000001
43162,Vandellòs i l'Hospitalet de l'Infant,Cataluña,Tarragona,33.26,4685,33.26,85.80000000000001
16238,Vara de Rey,Castilla-La Mancha,Cuenca,59.1,423,59.1,42.900000000000006
08297,Veciana,Cataluña,Barcelona,28.78,132,28.78,28.6
37344,Vecinos,Castilla y León,Salamanca,48.73,197,48.73,82.5
15089,Vedra,Galicia,A Coruña,40.17,4226,40.17,110.00000000000001
24196,Vega de Espinareda,Castilla y León,León,42.12,1810,42.12,86.9
24197,Vega de Infanzones,Castilla y León,León,42.12,742,42.12,93.50000000000001
39096,Vega de Liébana,Cantabria,Cantabria,35.83,623,35.83,26.400000000000002
39097,Vega de Pas,Cantabria,Cantabria,32.48,663,32.48,23.1
47187,Vega de Ruiponce,Castilla y León,Valladolid,42.02,69,42.02,64.9
35033,Vega de San Mateo,Canarias,Las Palmas,31.61,6672,31.61,67.10000000000001
05253,Vega de Santa María,Castilla y León,Ávila,33.33,68,33.33,8.8
49231,Vega de Tera,Castilla y León,Zamora,42.18,254,42.18,55.00000000000001
37345,Vega de Tirados,Castilla y León,Salamanca,50.73,135,50.73,83.60000000000001
24198,Vega de Valcarce,Castilla y León,León,37.55,495,37.55,20.900000000000002
47188,Vega de Valdetronco,Castilla y León,Valladolid,59.52,83,59.52,61.60000000000001
49232,Vega de Villalobos,Castilla y León,Zamora,48.27,87,48.27,9.9
16239,Vega del Codorno,Castilla-La Mancha,Cuenca,60.74,134,60.74,106.7
24194,Vegacervera,Castilla y León,León,42.79,247,42.79,30.800000000000004
33074,Vegadeo,Asturias,Asturias,33.39,3235,33.39,20.900000000000002
49233,Vegalatrave,Castilla y León,Zamora,38.66,75,38.66,86.9
40222,Veganzones,Castilla y León,Segovia,49.68,161,49.68,60.50000000000001
24199,Vegaquemada,Castilla y León,León,39.14,394,39.14,44
40223,Vegas de Matute,Castilla y León,Segovia,45.28,270,45.28,84.7
24201,Vegas del Condado,Castilla y León,León,44.18,1030,44.18,60.50000000000001
18911,Vegas del Genil,Andalucía,Granada,31.94,8840,31.94,17.6
10902,Vegaviana,Extremadura,Cáceres,35.22,720,35.22,97.9
44250,Veguillas de la Sierra,Aragón,Teruel,37.5,24,37.5,9.9
11039,Vejer de la Frontera,Andalucía,Cádiz,27.26,10212,27.26,101.2
45181,Velada,Castilla-La Mancha,Toledo,39.49,2333,39.49,61.60000000000001
42200,Velamazán,Castilla y León,Soria,55.22,67,55.22,36.300000000000004
47189,Velascálvaro,Castilla y León,Valladolid,51.7,147,51.7,2.2
