OBJECTID,Identifica,X,Y,Comunidad,Provincia_isla,Municipio,nombre_completo,nombre_mun,slider_equipamiento,slider_ocupacion,filtro_accesible_sillas_ruedas,filtro_aseos,filtro_alquiler_sombrillas_hamacas,filtro_aparcamiento,filtro_chiringuito,filtro_duchas_lavapies,ficha_duchas,ficha_lavapies,filtro_socorrista,filtro_zona_infantil,ficha_papeleras,filtro_aguas_tranquilas,ficha_oleaje,filtro_baja_ocupacion,filtro_banderas_azules,filtro_nudista,ficha_nudismo,filtro_playa_piedras,filtro_playa_arena,ficha_tipo_playa,filtro_extensas_1km,ficha_longitud,ficha_anchura_max,filtro_acantilado_montana,filtro_dunas,ficha_entorno,filtro_paseo_completo,ficha_paseo,filtro_playa_aislada,ficha_urbanizacion,ficha_entorno_protegido,filtro_alquiler_nautico,filtro_club_náutico,filtro_fondo_barcos,filtro_submarinismo,filtro_surf,filtro_zona_deportiva,carretera,formas_acceso,transporte_publico,advertencia_acceso,hospital,distancia_hospital,filtro_canina,ficha_canina,cod_ine,mun_ine
2735,2754,-1.22829999962831,37.5761999988034,Murcia,Murcia,Mazarrón,El Mojón,El Mojón (Mazarrón),4.1,Medio,n,s,n,s,n,n,n,n,s,n,s,s,Oleaje moderado,n,s,n,no permitido,s,n,Playa de piedras y arena grisácea y fina,n,465 metros,50 metros,n,n,Entorno urbano,n,Sin paseo marítimo,s,Aislada,n,n,n,n,n,s,n,N-332 / E-22,"Acceso en coche, barco y a pie (fácil)",s,,Santa Lucía,33 km,n,no permitido,30026,
2736,2755,-1.22390000016272,37.5741999991339,Murcia,Murcia,Cartagena,El Cabezo del Mojón,El Cabezo del Mojón (Cartagena),1.75,Bajo,n,n,n,s,n,n,n,n,n,n,n,s,Oleaje moderado,s,n,n,no permitido,s,n,Playa de rocas,n,100 metros,22 metros,n,n,Entorno semiurbano,n,Sin paseo marítimo,n,Semiurbana,n,n,n,n,n,n,n,N-332 / E-22,"Acceso en coche, barco y a pie (fácil)",n,,Santa Lucía,34 km,n,no permitido,30016,
2737,2756,-1.21769999964994,37.5753999994009,Murcia,Murcia,Cartagena,El Corral,El Corral (Cartagena),1.85,Medio,n,n,n,s,n,n,n,n,n,n,s,s,Oleaje moderado,n,n,n,no permitido,s,n,Playa de piedras y arena dorada,n,320 metros,50 metros,n,n,Entorno urbano,s,Paseo marítimo parcial,n,Urbana,n,n,n,n,n,n,n,N-332 / E-22,"Acceso en coche, barco y a pie (fácil)",s,,Santa Lucía,33 km,n,no permitido,30016,
2738,2757,-1.21399999979308,37.5753999994009,Murcia,Murcia,Cartagena,Cala del Contrabando,Cala del Contrabando (Cartagena),1.5,Medio,n,n,n,n,n,n,n,n,n,n,n,n,Aguas tranquilas,n,n,n,no permitido,s,n,Playa de piedras y arena dorada,n,46 metros,14 metros,n,n,Entorno urbano,n,Sin paseo marítimo,n,Urbana,n,n,n,n,n,n,n,N-332 / E-22,Acceso en barco y a pie (fácil),s,,Santa Lucía,33 km,n,no permitido,30016,
2739,2758,-1.2111999995615,37.5738999988935,Murcia,Murcia,Cartagena,Maestro Romero,Maestro Romero (Cartagena),1.5,Medio,n,n,n,n,n,n,n,n,n,n,n,n,Aguas tranquilas,n,n,n,no permitido,n,s,Playa de arena dorada,n,30 metros,10 metros,n,n,Entorno urbano,n,Sin paseo marítimo,n,Urbana,n,n,n,s,n,n,n,N-332 / E-22,Acceso en barco y a pie (fácil),s,,Santa Lucía,33 km,n,no permitido,30016,
2740,2759,-1.20940000031094,37.5737999990196,Murcia,Murcia,Cartagena,La Caleta,La Caleta (Cartagena),2.5,Medio,n,n,n,n,s,s,n,s,n,n,s,n,Aguas tranquilas,n,n,n,no permitido,n,s,Playa de arena dorada,n,30 metros,44 metros,n,n,Entorno urbano,s,Paseo marítimo,n,Urbana,n,n,n,n,n,n,n,N-332 / E-22,Acceso en barco y a pie (fácil),s,,Santa Lucía,33 km,n,no permitido,30016,
2741,2760,-1.20450000035484,37.5740999989507,Murcia,Murcia,Cartagena,Isla Plana,Isla Plana (Cartagena),5.00,Alto,n,s,n,s,s,s,n,s,s,s,s,s,Oleaje moderado,n,s,n,no permitido,s,n,Playa de piedras y arena dorada,n,800 metros,22 metros,n,n,Entorno urbano,s,Paseo marítimo parcial,n,Urbana,n,n,n,n,n,n,n,N-332 / E-22,"Acceso en coche, barco y a pie (fácil)",s,,Santa Lucía,32 km,n,no permitido,30016,
2742,2761,-1.19339999988599,37.5705999990799,Murcia,Murcia,Cartagena,La Calera,La Calera (Cartagena),1.85,Bajo,n,n,n,s,n,n,n,n,n,n,s,s,Oleaje moderado,s,n,n,no permitido,s,n,Playa de piedras,s,1.100 metros,10 metros,n,n,Entorno semiurbano,s,Paseo marítimo,s,Aislada,n,n,n,n,n,n,n,N-332 / E-22,"Acceso en coche, barco y a pie (fácil)",s,,Santa Lucía,31 km,s,completa,30016,
2743,2762,-1.17959999964295,37.5659999988688,Murcia,Murcia,Cartagena,San Ginés,San Ginés (Cartagena),5.00,Medio,n,s,n,s,s,s,n,s,s,n,s,s,Oleaje moderado,n,s,n,no permitido,s,n,Playa de piedras y arena dorada,n,800 metros,20 metros,n,n,Entorno urbano,s,Paseo marítimo,n,Urbana,n,s,n,n,n,n,n,N-332 / E-22 / E-16,"Acceso en coche, barco y a pie (fácil)",s,,Santa Lucía,31 km,n,no permitido,30016,
2744,2763,-1.17369999960414,37.5627999991952,Murcia,Murcia,Cartagena,La Chapineta,La Chapineta (Cartagena),5.75,Medio,s,s,n,s,s,s,n,s,n,n,s,s,Oleaje moderado,n,s,n,no permitido,s,n,Playa de piedras y arena dorada,n,750 metros,15 metros,n,n,Entorno urbano,s,Paseo marítimo,n,Urbana,n,n,n,n,s,n,n,N-332 / E-22 / E-16,"Acceso en coche, barco y a pie (fácil)",s,,Santa Lucía,33 km,n,no permitido,30016,
2745,2764,-1.1522999996309,37.541099998927,Murcia,Murcia,Cartagena,Cala Cerrada,Cala Cerrada (Cartagena),0,Bajo,n,n,n,n,n,n,n,n,n,n,n,n,Aguas tranquilas,s,n,n,no permitido,n,s,Playa de arena dorada,n,85 metros,40 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,N-332 / E-16 / E-23,Acceso en barco y a pie (difícil),n,,El Rosell,29 km,n,no permitido,30016,
2746,2765,-1.12690000022512,37.5487999991842,Murcia,Murcia,Cartagena,Cala Salitrona,Cala Salitrona (Cartagena),0,Bajo,n,n,n,n,n,n,n,n,n,n,n,s,Oleaje moderado,s,n,n,no permitido,s,n,Playa de piedras y arena dorada,n,20 metros,20 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,E-16 / E-23,Acceso en barco y a pie (difícil),n,,El Rosell,29 km,n,no permitido,30016,
2747,2766,-1.12630000017548,37.5536999990117,Murcia,Murcia,Cartagena,Pozo de la Avispa,Pozo de la Avispa (Cartagena),0,Bajo,n,n,n,n,n,n,n,n,n,n,n,s,Oleaje moderado,s,n,n,no permitido,s,n,Playa de piedras y arena dorada,n,45 metros,15 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,Cartagena Isla Plana - Mazarrón  E-22,Acceso en barco y a pie (difícil),n,,Santa Lucía,29 km,n,no permitido,30016,
2748,2767,-1.1200999996627,37.562199998952,Murcia,Murcia,Cartagena,Cala Bolete Grande,Cala Bolete Grande (Cartagena),0,Bajo,n,n,n,n,n,n,n,n,n,n,n,s,Oleaje moderado,s,n,n,no permitido,n,s,Playa de arena dorada,n,100 metros,10 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,Cartagena Isla Plana - Mazarrón E-22,Acceso en barco y a pie (difícil),n,,Santa Lucía,29 km,n,no permitido,30016,
2749,2768,-1.11370000003171,37.5655999988612,Murcia,Murcia,Cartagena,Cala El Bolete,Cala El Bolete (Cartagena),0,Bajo,n,n,n,n,n,n,n,n,n,n,n,s,Oleaje moderado,s,n,n,no permitido,s,n,Playa de piedras y arena dorada,n,60 metros,10 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,Cartagena Isla Plana - Mazarrón E-22,Acceso en barco y a pie (difícil),n,,Santa Lucía,28 km,n,no permitido,30016,
2750,2769,-1.1022999999872,37.5686999989887,Murcia,Murcia,Cartagena,Cala Aguilar,Cala Aguilar (Cartagena),0,Bajo,n,n,n,n,n,n,n,n,n,n,n,s,Oleaje moderado,s,n,n,no permitido,s,n,Playa de piedras y arena dorada,n,80 metros,30 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,Cartagena Isla Plana - Mazarrón E-22,Acceso en barco y a pie (difícil),n,,Santa Lucía,25 km,n,no permitido,30016,
2751,2770,-1.07350000030023,37.5839999992248,Murcia,Murcia,Cartagena,El Portús,El Portús (Cartagena),5.00,Alto,n,s,n,s,s,s,n,s,s,n,s,n,Oleaje moderado y fuerte,n,s,n,no permitido,s,n,Playa de piedras y arena dorada,n,130 metros,30 metros,s,n,Montaña y/o acantilado,s,Paseo marítimo parcial,n,Semiurbana,n,n,n,s,n,n,n,Cartagena Isla Plana - Mazarrón E-22,"Acceso en coche, barco y a pie (fácil)",s,,Santa Lucía,15 km,n,no permitido,30016,
2752,2771,-1.0684999998867,37.5818999993814,Murcia,Murcia,Cartagena,La Morena,La Morena (Cartagena),2.75,Alto,n,n,n,s,n,n,n,n,s,n,n,s,Oleaje moderado,n,n,s,permitido,s,n,Playa de piedras y arena dorada,n,140 metros,40 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,n,Semiurbana,s,n,n,s,n,n,n,Cartagena Isla Plana - Mazarrón E-22,"Acceso en coche, barco y a pie (fácil)",s,,Santa Lucía,10 km,n,no permitido,30016,
2753,2772,-1.01719999968633,37.5739999993453,Murcia,Murcia,Cartagena,Cala del Gallito,Cala del Gallito (Cartagena),0,Bajo,n,n,n,n,n,n,n,n,n,n,n,n,Aguas tranquilas,s,n,n,no permitido,s,n,Playa de piedras y rocas,n,400 metros,30 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,Cartagena Isla Plana - Mazarrón E-22,Acceso en barco y a pie (difícil),n,,Santa Lucía,5 km,n,no permitido,30016,
2754,2773,-1.02990000028752,37.5787999990861,Murcia,Murcia,Cartagena,Fatares,Fatares (Cartagena),0,Bajo,n,n,n,n,n,n,n,n,n,n,n,s,Oleaje moderado,s,n,n,no permitido,s,n,Playa de piedras y arena dorada,n,400 metros,15 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,Cartagena Isla Plana - Mazarrón E-22,Acceso en barco y a pie (difícil),n,,Santa Lucía,10 km,n,no permitido,30016,
2755,2774,-1.0126000002042,37.5803999988214,Murcia,Murcia,Cartagena,Parajola,Parajola (Cartagena),0,Bajo,n,n,n,n,n,n,n,n,n,n,n,s,Oleaje moderado,s,n,n,no permitido,s,n,Playa de piedras y arena dorada,n,250 metros,50 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,Cartagena Isla Plana - Mazarrón E-22,Acceso exclusivo en barco,s,,Santa Lucía,10 km,n,no permitido,30016,
2756,2775,-0.97479999977287,37.5812999992244,Murcia,Murcia,Cartagena,Cala Cortina,Cala Cortina (Cartagena),6.75,Alto,s,s,n,s,s,s,n,s,s,s,s,s,Oleaje moderado,n,s,n,no permitido,s,n,Playa de piedras y arena dorada,n,210 metros,20 metros,s,n,Montaña y/o acantilado,s,Paseo marítimo,s,Aislada,n,n,n,s,n,n,n,Cartagena a Escombreras,"Acceso en coche, barco y a pie (fácil)",s,,Santa Lucía,3 km,n,no permitido,30016,
2757,2776,-0.876599999736059,37.577499998902,Murcia,Murcia,Cartagena,El Gorguel,El Gorguel (Cartagena),0,Bajo,n,n,n,n,n,n,n,n,n,n,n,s,Oleaje moderado,s,n,n,no permitido,n,s,Playa de arena oscura,n,500 metros,110 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,s,n,n,n,La Unión a Portman,"Acceso en coche, barco y a pie (fácil)",n,,Santa Lucía,7 km,n,no permitido,30016,
2758,2777,-0.792700000432739,37.5875999992339,Murcia,Murcia,Cartagena,Cala del Barco,Cala del Barco (Cartagena),6.75,Alto,n,s,s,s,s,s,s,s,s,n,s,s,Oleaje moderado,n,n,n,no permitido,n,s,Playa de arena dorada,n,40 metros,20 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,n,Semiurbana,s,n,n,s,n,n,n,La Unión a Portman,"Acceso en coche, barco y a pie (fácil)",n,,Santa Lucía,25 km,n,no permitido,30016,
2759,2778,-0.782499999589135,37.5945999993991,Murcia,Murcia,Cartagena,Las Mulas,Las Mulas (Cartagena),1,Bajo,n,n,n,n,n,n,n,n,s,n,n,s,Oleaje moderado,s,n,n,no permitido,n,s,Playa de arena dorada,n,180 metros,5 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,s,n,n,n,Autovía de La Manga,Acceso en barco y a pie (difícil),n,,Santa Lucía,24 km,n,no permitido,30016,
2760,2779,-0.768100000194817,37.5970999991767,Murcia,Murcia,Cartagena,Parreño,Parreño (Cartagena),4.25,Bajo,n,n,n,s,n,n,n,n,s,n,n,s,Oleaje moderado,s,n,n,no permitido,n,s,Playa de arena dorada,n,300 metros,15 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,s,n,n,n,Autovía de La Manga - Mu-312 -  Salida 10,Acceso en barco y a pie (fácil),s,,Santa Lucía,29 km,n,no permitido,30016,
2761,2780,-0.761299999632403,37.5979999990903,Murcia,Murcia,Cartagena,Negrete,Negrete (Cartagena),2.85,Bajo,n,n,n,s,n,n,n,n,s,n,s,n,Aguas tranquilas,s,n,n,no permitido,n,s,Playa de arena dorada,n,600 metros,30 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,Sin datos,n,n,n,Autovía de La Manga - Mu-312 -  Salida 10,"Acceso en coche, barco y a pie (fácil)",s,,Santa Lucía,29 km,n,no permitido,30016,
2762,2781,-0.754000000376136,37.5976999993796,Murcia,Murcia,Cartagena,Larga,Larga (Cartagena),4.35,Bajo,n,n,n,s,n,n,n,n,s,n,s,s,Oleaje moderado,s,n,n,no permitido,n,s,Playa de arena dorada,n,600 metros,30 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,Autovía de La Manga,Acceso en barco y a pie (fácil),s,,Santa Lucía,29 km,n,no permitido,30016,
2763,2782,-0.748399999913002,37.5986999991678,Murcia,Murcia,Cartagena,Las Cañas,Las Cañas (Cartagena),2.85,Bajo,n,n,n,s,n,n,n,n,s,n,s,s,Oleaje moderado,s,n,n,no permitido,n,s,Playa de arena dorada,n,300 metros,30 metros,n,n,Humedal,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,Autovía de La Manga,"Acceso en coche, barco y a pie (fácil)",s,,Santa Lucía,29 km,n,no permitido,30016,
2764,2783,-0.729699999713885,37.6035999989263,Murcia,Murcia,Cartagena,Calblanque,Calblanque (Cartagena),2.85,Bajo,n,n,n,s,n,n,n,n,s,n,s,s,Oleaje moderado,s,n,n,no permitido,n,s,Playa de arena dorada,n,300 metros,30 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,Autovía de La Manga - Mu-312 -  Salida 10,"Acceso en coche, barco y a pie (fácil)",s,,Santa Lucía,29 km,n,no permitido,30016,
2765,2784,-0.726799999923177,37.6048999987658,Murcia,Murcia,Cartagena,Cala Arturo,Cala Arturo (Cartagena),2.75,Bajo,n,n,n,s,n,n,n,n,s,n,n,s,Oleaje moderado,s,n,n,no permitido,n,s,Playa de arena dorada,n,80 metros,10 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,Autovía de La Manga - Mu-312 -  Salida 10,"Acceso en coche, barco y a pie (fácil)",s,,Santa Lucía,39 km,n,no permitido,30016,
2766,2785,-0.724199999708139,37.6053999992789,Murcia,Murcia,Cartagena,Cala Magre,Cala Magre (Cartagena),4.25,Bajo,n,n,n,s,n,n,n,n,s,n,n,n,Aguas tranquilas,s,n,n,no permitido,n,s,Playa de arena dorada,n,100 metros,10 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,s,n,n,n,Autovía de La Manga - Mu-312 -  Salida 10,Acceso en barco y a pie (fácil),s,,Santa Lucía,30 km,n,no permitido,30016,
2767,2786,-0.720000000259094,37.6075999987573,Murcia,Murcia,Cartagena,Cala de los Dentones,Cala de los Dentones (Cartagena),1,Bajo,n,n,n,n,n,n,n,n,s,n,n,n,Oleaje moderado y fuerte,s,n,n,no permitido,n,s,Playa de arena dorada,n,50 metros,15 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,Autovía de La Manga - Mu-312 -  Salida 10,Acceso en barco y a pie (difícil),s,,Santa Lucía,31 km,n,no permitido,30016,
2768,2787,-0.714100000220288,37.6182999992845,Murcia,Murcia,Cartagena,Cala Reona,Cala Reona (Cartagena),6.00,Medio,n,s,s,s,s,s,n,s,s,n,s,s,Oleaje moderado,n,n,n,no permitido,n,s,Playa de arena dorada,n,200 metros,20 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,n,Semiurbana,n,n,n,n,s,n,n,Autovía de La Manga - Mu-312 -  Salida 13,"Acceso en coche, barco y a pie (fácil)",s,,Santa Lucía,34 km,n,no permitido,30016,
2769,2788,-0.709400000280728,37.6204999992636,Murcia,Murcia,Cartagena,El Descargador,El Descargador (Cartagena),1.85,Bajo,n,n,n,s,n,n,n,n,n,n,s,s,Oleaje moderado,s,n,n,no permitido,s,n,Playa de piedras,n,300 metros,15 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,n,Urbana,n,n,n,n,n,n,n,Autovía de La Manga - Mu-312 -  Salida 13 - Avda. Las Calas,"Acceso en coche, barco y a pie (fácil)",s,,Santa Lucía,35 km,n,no permitido,30016,
2770,2789,-0.708200000181482,37.6220999989803,Murcia,Murcia,Cartagena,Cala Flores,Cala Flores (Cartagena),1.75,Alto,n,n,n,s,n,n,n,n,n,n,n,s,Oleaje moderado,n,n,n,no permitido,s,n,Playa de piedras,n,130 metros,4 metros,n,n,Entorno urbano,n,Sin paseo marítimo,n,Urbana,n,n,n,n,n,n,n,Autovía de La Manga - Mu-312 -  Salida 13 - Avda. Cascales,"Acceso en coche, barco y a pie (fácil)",s,,Santa Lucía,35 km,n,no permitido,30016,
2771,2790,-0.703900000275015,37.6270999991914,Murcia,Murcia,Cartagena,Cala Medina,Cala Medina (Cartagena),1.75,Bajo,n,n,n,s,n,n,n,n,n,n,n,n,Oleaje moderado y fuerte,s,n,n,no permitido,s,n,Playa de piedras y rocas,n,20 metros,4 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,n,Urbana,n,n,n,n,n,n,n,Autovía de La Manga - Mu-312 -  Salida 13 - Paseo Medina,Acceso en barco y a pie (difícil),s,,Santa Lucía,35 km,n,no permitido,30016,
2772,2791,-0.703700000258468,37.6275999991416,Murcia,Murcia,Cartagena,Cala Avellan,Cala Avellan (Cartagena),2.75,Bajo,n,n,n,s,n,n,n,n,s,n,n,n,Oleaje moderado y fuerte,s,n,n,no permitido,s,n,Playa de rocas,n,30 metros,3 metros,n,n,Entorno urbano,n,Sin paseo marítimo,n,Urbana,n,n,n,n,n,n,n,Autovía de La Manga - Mu-312 -  Salida 13 - Ronda Poniente,Acceso exclusivo en barco,s,,Santa Lucía,35 km,n,no permitido,30016,
2773,2792,-0.699200000335455,37.63129999924,Murcia,Murcia,Cartagena,La Barra,La Barra (Cartagena),1.75,Bajo,n,n,n,s,n,n,n,n,n,n,n,s,Oleaje moderado,s,n,n,no permitido,s,n,Playa de piedras y arena dorada,n,30 metros,6 metros,n,n,Entorno urbano,s,Paseo marítimo,n,Urbana,n,n,n,n,n,n,n,Autovía de La Manga - Mu-312 -  Salida 13 - Ronda Poniente,"Acceso en coche, barco y a pie (fácil)",s,,Santa Lucía,35 km,n,no permitido,30016,
2774,2793,-0.698200000252756,37.6306999990278,Murcia,Murcia,Cartagena,Las Melvas,Las Melvas (Cartagena),2.75,Medio,n,n,n,s,n,n,n,n,s,n,n,n,Oleaje moderado y fuerte,n,n,n,no permitido,s,n,Playa de piedras,n,20 metros,6 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,n,Semiurbana,n,n,n,s,n,n,n,Autovía de La Manga - Mu-312 -  Salida 13 - Ctra. Subida al Faro,"Acceso en coche, barco y a pie (difícil)",s,,Santa Lucía,35 km,n,no permitido,30016,
2775,2794,-0.694999999988112,37.6304999988291,Murcia,Murcia,Cartagena,Cala Botella,Cala Botella (Cartagena),2.85,Bajo,n,n,n,s,n,n,n,n,s,n,s,n,Oleaje moderado y fuerte,s,n,n,no permitido,s,n,Playa de piedras,n,40 metros,8 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,n,Urbana,n,n,n,n,n,n,n,Autovía de La Manga - Mu-312 -  Salida 13 - Ctra. Subida al Faro,"Acceso en coche, barco y a pie (difícil)",s,,Santa Lucía,35 km,n,no permitido,30016,
2776,2795,-0.691799999723435,37.6320999988648,Murcia,Murcia,Cartagena,Cala del Muerto,Cala del Muerto (Cartagena),2.75,Bajo,n,n,n,s,n,n,n,n,s,n,n,n,Oleaje moderado y fuerte,s,n,n,no permitido,s,n,Playa de piedras y arena dorada,n,50 metros,2 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,n,Urbana,n,n,n,n,n,n,n,Autovía de La Manga - Mu-312 -  Salida 13 - Ctra. Subida al Faro,Acceso en barco y a pie (difícil),s,,Santa Lucía,35 km,n,no permitido,30016,
2437,2796,-0.690399999607643,37.6324999993604,Murcia,Murcia,Cartagena,Cala Roja,Cala Roja (Cartagena),2.85,Bajo,n,n,n,s,n,n,n,n,s,n,s,n,Oleaje moderado y fuerte,s,n,n,no permitido,s,n,Playa de piedras y arena dorada,n,70 metros,5 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,n,Urbana,n,n,n,s,n,n,n,Autovía de La Manga - Mu-312 -  Salida 13 - Ctra. Subida al Faro,Acceso en barco y a pie (difícil),s,,Santa Lucía,35 km,n,no permitido,30016,
2438,2797,-0.689900000015459,37.633399999184,Murcia,Murcia,Cartagena,Cala Fría,Cala Fría (Cartagena),2.85,Medio,n,n,n,s,n,n,n,n,s,n,s,n,Oleaje moderado y fuerte,n,n,n,no permitido,s,n,Playa de piedras y arena dorada,n,80 metros,10 metros,n,n,Entorno urbano,s,Paseo marítimo parcial,n,Urbana,n,n,n,n,s,n,n,Autovía de La Manga - Mu-312 -  Salida 13 - Ctra. Subida al Faro,"Acceso en coche, barco y a pie (fácil)",s,,Santa Lucía,35 km,n,no permitido,30016,
2777,2798,-0.691799999723435,37.6346999988144,Murcia,Murcia,Cartagena,Cala Túnez,Cala Túnez (Cartagena),1.75,Medio,n,n,n,s,n,n,n,n,n,n,n,n,Oleaje moderado y fuerte,n,n,n,no permitido,n,s,Playa de arena dorada,n,25 metros,6 metros,n,n,Entorno urbano,s,Paseo marítimo,n,Urbana,n,n,n,s,n,n,n,Autovía de La Manga - Mu-312 -  Salida 13 - Ctra. Subida al Faro,"Acceso en coche, barco y a pie (fácil)",s,,Santa Lucía,35 km,n,no permitido,30016,
2778,2799,-0.693399999855774,37.6341999989666,Murcia,Murcia,Cartagena,Las Escalerillas,Las Escalerillas (Cartagena),1.75,Alto,n,n,n,s,n,n,n,n,n,n,n,n,Aguas tranquilas y oleaje fuerte,n,n,n,no permitido,s,n,Playa de rocas,n,30 metros,3 metros,n,n,Entorno urbano,s,Paseo marítimo,n,Urbana,n,n,n,n,s,n,n,Autovía de La Manga - Mu-312 -  Salida 13 - Ctra. Subida al Faro,"Acceso en coche, barco y a pie (fácil)",s,,Santa Lucía,35 km,n,no permitido,30016,
2779,2800,-0.694900000428987,37.6336999993114,Murcia,Murcia,Cartagena,La Galera,La Galera (Cartagena),4.6,Alto,s,n,n,s,n,n,n,n,s,n,s,n,Oleaje moderado y fuerte,n,n,n,no permitido,s,n,Playa de rocas,n,20 metros,6 metros,n,n,Entorno urbano,s,Paseo marítimo,n,Urbana,n,n,n,n,n,n,n,Autovía de La Manga - Mu-312 -  Salida 13 - Ctra. Subida al Faro,"Acceso en coche, barco y a pie (fácil)",s,,Santa Lucía,35 km,n,no permitido,30016,
2780,2801,-0.701199999602556,37.6338999994349,Murcia,Murcia,Cartagena,Levante,Levante (Cartagena),6.75,Alto,s,s,n,s,s,s,n,s,s,s,s,n,Oleaje moderado y fuerte,n,s,n,no permitido,n,s,Playa de arena dorada,s,1.000 metros,30 metros,n,n,Entorno urbano,s,Paseo marítimo parcial,n,Urbana,n,n,n,s,n,n,n,Autovía de La Manga - Mu-312 -  Salida 13 - Ctra. Subida al Faro,"Acceso en coche, barco y a pie (fácil)",s,,Santa Lucía,35 km,n,no permitido,30016,
2595,2802,-0.707800000148423,37.6392999991815,Murcia,Murcia,Cartagena,Amoladeras,Amoladeras (Cartagena),4.25,Alto,n,s,n,s,n,s,n,s,s,n,s,n,Oleaje moderado y fuerte,n,n,n,no permitido,n,s,Playa de arena dorada,s,1.000 metros,20 metros,n,n,Entorno semiurbano,n,Sin paseo marítimo,n,Urbana,s,n,n,s,n,n,n,Autovía de La Manga - Mu-312 C/ Amoladeras - Salida 13,"Acceso en coche, barco y a pie (fácil)",s,,Santa Lucía,35 km,n,no permitido,30016,
2596,2803,-0.71379999974632,37.6471999990359,Murcia,Murcia,Cartagena,Marchamalo / Barco Perdido,Marchamalo / Barco Perdido (Cartagena),7.75,Alto,s,s,s,s,s,s,n,s,s,n,s,n,Oleaje moderado y fuerte,n,n,n,no permitido,n,s,Playa de arena dorada,s,1.600 metros,20 metros,n,n,Entorno urbano,s,Paseo marítimo parcial,n,Urbana,n,s,n,s,n,n,n,Autovía de La Manga - Mu-312 Gran Vía Salida 2 a 22,"Acceso en coche, barco y a pie (fácil)",s,,Santa Lucía,37 km,n,no permitido,30016,
2597,2804,-0.720099999818218,37.6584999992254,Murcia,Murcia,Cartagena,Galúa,Galúa (Cartagena),7.75,Alto,s,s,s,s,s,s,n,s,s,n,s,n,Oleaje moderado y fuerte,n,n,n,no permitido,n,s,Playa de arena dorada,s,2.000 metros,25 metros,n,n,Entorno urbano,s,Paseo marítimo parcial,n,Urbana,n,s,n,s,n,n,n,Autovía de La Manga - Mu-312 Gran Vía Salida 24 a 36,"Acceso en coche, barco y a pie (fácil)",s,,Santa Lucía,38 km,n,no permitido,30016,
2598,2805,-0.724599999741232,37.665599999092,Murcia,Murcia,Cartagena,Calnegre,Calnegre (Cartagena),4,Alto,n,n,s,s,n,s,n,s,s,n,s,n,Oleaje moderado y fuerte,n,n,n,no permitido,s,n,Playa de piedras y arena dorada,n,600 metros,20 metros,n,n,Entorno urbano,n,Sin paseo marítimo,n,Urbana,n,s,n,s,n,n,n,Autovía de La Manga - Mu-312 Gran Vía Salida 30 a 36,"Acceso en coche, barco y a pie (fácil)",s,,Santa Lucía,40 km,n,no permitido,30016,
